area,bedrooms,age,price
2735,5.0,46,441885.0
2693,3.0,3,420184.0
2812,6.0,20,482729.0
3258,6.0,24,522287.0
4030,3.0,30,620029.0
2750,6.0,33,449647.0
4093,4.0,47,633772.0
2895,6.0,49,488248.0
3168,6.0,19,526653.0
2762,5.0,45,448821.0
3623,5.0,6,604608.0
4088,3.0,35,614602.0
3509,4.0,45,553570.0
3140,6.0,38,531714.0
3872,4.0,2,613687.0
3171,4.0,7,517124.0
2613,4.0,33,413028.0
4041,3.0,16,633711.0
3266,6.0,44,528798.0
2677,6.0,40,434071.0
3553,3.0,28,556606.0
3749,4.0,0,601898.0
3199,3.0,28,477928.0
2813,4.0,13,440484.0
3167,5.0,38,510679.0
3108,4.0,37,472589.0
2685,6.0,24,462373.0
3086,6.0,44,513029.0
3066,5.0,14,492402.0
3203,4.0,29,523587.0
3074,5.0,9,521883.0
3903,4.0,19,633056.0
3823,6.0,29,624026.0
3509,6.0,32,581057.0
3388,4.0,10,547339.0
3915,5.0,5,618571.0
3019,3.0,15,472700.0
3309,6.0,11,534333.0
3405,5.0,1,566239.0
4030,4.0,11,654253.0
3273,3.0,7,510781.0
2618,4.0,10,443951.0
3496,3.0,13,546530.0
3911,3.0,25,596172.0
3092,4.0,15,482675.0
3797,3.0,15,588125.0
3754,5.0,14,587575.0
3773,6.0,46,616696.0
2936,4.0,22,451090.0
3211,5.0,6,514541.0
4004,3.0,17,622713.0
3300,6.0,27,541748.0
2699,6.0,39,460817.0
3505,6.0,27,557401.0
2631,6.0,45,418416.0
3860,6.0,49,611596.0
3673,6.0,16,611985.0
3943,6.0,14,642256.0
3731,4.0,19,598848.0
3496,5.0,38,536794.0
3492,6.0,23,575590.0
3332,6.0,35,559577.0
3406,3.0,29,507571.0
2636,6.0,45,431493.0
4038,4.0,25,635414.0
3657,5.0,49,577419.0
2699,4.0,45,420875.0
3729,6.0,30,603912.0
3230,3.0,8,510121.0
2982,4.0,4,483919.0
3138,4.0,7,494252.0
2618,5.0,11,424812.0
3328,3.0,31,507769.0
2944,5.0,46,448949.0
4086,4.0,48,622798.0
3844,3.0,43,588267.0
3098,6.0,38,504806.0
3153,6.0,28,518456.0
3899,6.0,47,610325.0
2898,6.0,49,472605.0
3161,4.0,24,518424.0
3874,4.0,48,577956.0
4073,6.0,28,651481.0
3389,3.0,1,519184.0
3103,3.0,33,466474.0
3457,5.0,16,563870.0
2678,3.0,25,416778.0
2686,4.0,12,447755.0
3831,5.0,12,634742.0
3354,6.0,36,551446.0
3066,6.0,21,505482.0
2995,6.0,11,499397.0
3934,5.0,4,652442.0
2880,6.0,36,487914.0
2835,3.0,35,446132.0
3118,6.0,7,514126.0
3173,4.0,49,487301.0
2641,3.0,6,432258.0
3812,4.0,21,620304.0
3731,3.0,20,570015.0
4020,6.0,1,676906.0
2901,4.0,42,464537.0
3149,3.0,41,467694.0
2938,6.0,31,503274.0
3057,3.0,36,453759.0
2800,6.0,42,441879.0
2909,6.0,45,455561.0
3152,6.0,10,531055.0
3880,4.0,31,615953.0
2888,6.0,22,497146.0
4020,4.0,38,635924.0
3868,5.0,32,605102.0
3644,3.0,49,562530.0
3873,6.0,4,621918.0
3619,4.0,37,561852.0
2970,6.0,40,478070.0
3383,3.0,47,520887.0
3391,5.0,29,538718.0
3046,4.0,49,483315.0
2654,5.0,48,417300.0
3988,6.0,13,665118.0
3967,3.0,24,609642.0
3633,6.0,1,608499.0
3221,3.0,48,472115.0
3080,6.0,9,531500.0
3615,5.0,47,574970.0
4099,3.0,8,652118.0
3323,5.0,21,555119.0
2921,3.0,30,451086.0
2889,5.0,28,465128.0
3213,4.0,8,502535.0
3977,6.0,39,650017.0
3529,5.0,37,546344.0
2731,5.0,21,459739.0
3454,3.0,4,539422.0
2957,5.0,5,478812.0
3746,5.0,20,611464.0
3290,6.0,35,533664.0
3115,3.0,6,496958.0
2933,4.0,22,483393.0
4042,5.0,12,633756.0
3447,5.0,31,534375.0
3539,6.0,29,572007.0
3081,4.0,14,484886.0
3654,4.0,26,567760.0
3249,3.0,24,514047.0
3777,5.0,29,620429.0
3876,6.0,25,640169.0
2913,4.0,13,452944.0
3185,3.0,3,516118.0
3942,3.0,0,620509.0
2696,3.0,2,438814.0
3596,4.0,40,543811.0
2803,6.0,21,477992.0
3808,4.0,7,605370.0
3489,3.0,38,544961.0
4052,4.0,25,617479.0
2696,6.0,6,450339.0
2692,3.0,31,413002.0
3360,5.0,32,550622.0
3186,5.0,45,522639.0
2955,6.0,13,479872.0
2885,6.0,42,452139.0
3813,4.0,21,618560.0
2641,6.0,31,434054.0
3533,6.0,25,586906.0
3303,4.0,44,497809.0
3781,6.0,13,625326.0
3977,3.0,45,595904.0
2853,3.0,3,441747.0
3659,4.0,45,560388.0
2808,3.0,49,433348.0
2684,3.0,37,398121.0
3657,4.0,49,575893.0
3243,5.0,44,516858.0
2951,3.0,13,457033.0
3861,6.0,39,607455.0
3724,5.0,26,593694.0
3568,6.0,36,588285.0
3968,6.0,13,664669.0
3302,4.0,17,523858.0
3457,5.0,30,572603.0
3917,5.0,36,633677.0
3848,6.0,39,625689.0
3307,6.0,34,548761.0
3303,3.0,12,503295.0
3600,4.0,4,594157.0
3189,4.0,22,527314.0
2696,4.0,17,437874.0
3629,4.0,40,571489.0
2877,6.0,35,489480.0
3792,3.0,8,590784.0
3765,6.0,25,608815.0
2627,4.0,12,447682.0
3146,4.0,27,506995.0
4008,3.0,27,629246.0
3361,5.0,45,517655.0
3668,4.0,22,589879.0
3343,4.0,10,517632.0
3800,5.0,23,597542.0
2967,4.0,47,475862.0
3931,6.0,27,650980.0
3427,6.0,25,561290.0
3129,5.0,35,491720.0
2952,3.0,18,475180.0
4050,5.0,0,671177.0
3310,3.0,28,507746.0
3834,4.0,3,595589.0
3401,3.0,41,500259.0
3675,4.0,27,582749.0
3036,6.0,47,505037.0
2681,3.0,4,411707.0
2866,5.0,18,464247.0
3828,5.0,6,613510.0
2641,6.0,13,464947.0
4089,4.0,18,663246.0
2859,4.0,43,440317.0
3344,4.0,8,539354.0
3850,3.0,25,612283.0
4050,5.0,17,649273.0
3246,6.0,16,534970.0
2604,6.0,20,439450.0
3244,5.0,17,547432.0
3175,5.0,13,517494.0
3348,5.0,0,559824.0
4072,6.0,18,670259.0
3966,3.0,37,613954.0
3525,5.0,30,560023.0
3390,,20,
2687,4.0,41,442086.0
3929,6.0,7,649471.0
3394,3.0,7,549657.0
2718,4.0,7,440049.0
3763,4.0,14,591261.0
3498,5.0,6,585754.0
3581,6.0,40,558066.0
3636,,15,
2602,6.0,6,439380.0
2691,4.0,5,440332.0
3316,3.0,6,505862.0
2717,6.0,23,459961.0
2721,5.0,22,462107.0
3233,3.0,28,483477.0
3659,4.0,11,574887.0
3941,5.0,40,619269.0
3701,4.0,7,578750.0
3111,4.0,35,500877.0
3002,4.0,18,467958.0
3899,6.0,48,616308.0
3267,6.0,15,532233.0
2865,5.0,11,468088.0
3224,3.0,18,491850.0
4046,6.0,4,681537.0
3380,4.0,27,524924.0
3854,6.0,1,618186.0
2702,6.0,7,465517.0
2669,3.0,19,411946.0
2942,4.0,11,464590.0
2662,4.0,6,449697.0
3636,6.0,32,596942.0
2659,5.0,5,447103.0
3097,6.0,45,496499.0
3648,4.0,39,577455.0
2962,6.0,19,476346.0
3592,6.0,4,599740.0
3756,6.0,21,598035.0
4026,4.0,28,636446.0
3413,4.0,49,543876.0
3076,3.0,24,496508.0
2799,5.0,38,448984.0
3184,3.0,11,518498.0
3512,5.0,19,581571.0
2679,4.0,33,433940.0
2876,3.0,44,452632.0
4093,6.0,39,669084.0
3081,6.0,15,507827.0
2922,6.0,14,510339.0
2739,6.0,19,480265.0
2752,4.0,40,434918.0
2999,3.0,36,461312.0
3479,3.0,13,564014.0
3134,5.0,40,511269.0
2910,6.0,41,458262.0
3419,3.0,26,539226.0
3786,6.0,31,626327.0
3781,5.0,39,603033.0
2740,5.0,39,435096.0
2900,3.0,43,446133.0
3426,5.0,37,556502.0
3900,3.0,7,595165.0
2919,5.0,12,489592.0
3542,6.0,42,585503.0
2953,3.0,33,442916.0
3187,4.0,16,515925.0
3414,3.0,18,533167.0
2950,5.0,34,473336.0
3734,5.0,49,577143.0
3360,4.0,6,522759.0
3891,4.0,25,602416.0
3566,4.0,11,554586.0
3921,6.0,21,639816.0
2749,4.0,35,440643.0
3314,6.0,19,559797.0
2691,6.0,45,445267.0
2681,4.0,27,428516.0
2990,5.0,6,513300.0
3507,5.0,3,591804.0
2789,5.0,0,465387.0
2968,4.0,11,489320.0
4085,5.0,4,679003.0
2849,3.0,26,448163.0
3631,5.0,37,591664.0
3937,6.0,12,650731.0
3256,3.0,2,533710.0
2768,4.0,49,423654.0
2790,4.0,46,445754.0
3818,4.0,41,585391.0
2897,4.0,23,480712.0
3024,3.0,14,479486.0
3525,4.0,37,569025.0
3698,3.0,48,558498.0
3954,6.0,30,629896.0
3271,5.0,6,529412.0
3619,6.0,13,597390.0
3467,3.0,19,560448.0
3685,6.0,41,586651.0
3449,6.0,43,541639.0
3069,4.0,21,505137.0
3523,6.0,5,590751.0
3905,6.0,35,638717.0
3806,5.0,15,612265.0
4080,4.0,42,613371.0
3991,5.0,38,623899.0
4081,5.0,38,639481.0
2776,5.0,35,459641.0
3607,5.0,6,576466.0
3204,5.0,21,515084.0
3384,3.0,45,495451.0
2840,5.0,13,480312.0
3562,4.0,23,565227.0
3824,5.0,31,600178.0
3017,4.0,49,470539.0
3288,5.0,29,512495.0
2998,5.0,40,472092.0
3945,5.0,33,642582.0
3286,5.0,31,512529.0
3847,5.0,40,624383.0
3390,6.0,26,557064.0
3605,6.0,33,595757.0
2792,4.0,21,452538.0
2768,4.0,16,465684.0
4072,5.0,8,659519.0
2759,3.0,48,410434.0
3684,4.0,12,603804.0
4006,4.0,39,625541.0
2884,5.0,12,490470.0
3748,4.0,8,613867.0
3707,5.0,27,578445.0
3720,4.0,32,587798.0
3730,6.0,42,589292.0
2899,3.0,4,475955.0
3103,3.0,44,493049.0
3321,4.0,33,519905.0
3717,4.0,42,559393.0
3086,4.0,4,519381.0
3578,6.0,42,575737.0
4059,6.0,49,638694.0
3452,4.0,22,551840.0
3927,5.0,16,627900.0
3665,4.0,16,580958.0
3055,4.0,27,490236.0
3850,3.0,12,593876.0
3012,3.0,18,468717.0
3272,6.0,10,544678.0
3252,6.0,31,523393.0
3734,6.0,35,591280.0
2799,6.0,7,475298.0
3057,4.0,38,481734.0
3919,4.0,26,605967.0
3925,3.0,1,622288.0
2761,3.0,17,421334.0
3718,6.0,9,605527.0
3684,3.0,42,542019.0
3599,3.0,3,580449.0
4074,4.0,24,623118.0
3781,4.0,39,584768.0
3791,4.0,7,612674.0
3339,4.0,3,528164.0
2653,3.0,17,418778.0
3304,4.0,17,536946.0
2626,4.0,32,421249.0
2668,6.0,4,467798.0
2643,6.0,35,455760.0
4055,3.0,11,625279.0
2737,4.0,15,434783.0
3182,3.0,24,502150.0
2605,3.0,34,386454.0
3492,5.0,32,560383.0
2626,6.0,8,462039.0
3000,3.0,8,484394.0
2900,5.0,31,455268.0
2882,4.0,46,451180.0
2678,4.0,39,422358.0
3456,6.0,28,560025.0
3248,4.0,1,532395.0
3487,3.0,34,519972.0
3939,3.0,6,618401.0
3699,5.0,35,569950.0
2774,5.0,32,450456.0
3389,5.0,9,560451.0
3050,6.0,18,489080.0
3813,5.0,30,606277.0
3681,5.0,21,606599.0
3010,3.0,4,464896.0
3677,3.0,14,581255.0
2968,4.0,22,460797.0
3052,4.0,10,496228.0
2721,4.0,22,424308.0
3518,5.0,14,563729.0
2938,3.0,38,438456.0
3278,6.0,44,535290.0
3049,4.0,22,493601.0
3749,4.0,35,600102.0
3855,3.0,14,588756.0
4027,3.0,46,629437.0
3459,6.0,37,551304.0
4015,4.0,45,633049.0
2968,4.0,5,476307.0
3997,3.0,48,619026.0
3077,6.0,24,519414.0
3456,6.0,13,570778.0
3425,4.0,3,557682.0
4084,3.0,41,621444.0
3949,4.0,42,593376.0
3156,4.0,9,516446.0
3637,5.0,32,561888.0
3096,4.0,40,503329.0
4046,5.0,1,657263.0
2807,5.0,34,452770.0
3624,4.0,5,594057.0
2713,4.0,45,411542.0
4059,5.0,35,651368.0
3669,3.0,21,557830.0
3262,4.0,21,530419.0
3144,4.0,27,504100.0
3231,6.0,13,558141.0
3207,4.0,8,518526.0
3669,3.0,29,566375.0
2700,3.0,21,426799.0
3300,4.0,41,515387.0
3531,5.0,39,556113.0
2619,5.0,1,438305.0
2836,4.0,41,435683.0
2859,5.0,10,493531.0
4080,4.0,6,642265.0
2665,3.0,3,448116.0
3473,3.0,15,544664.0
2864,5.0,41,439645.0
2976,5.0,48,474285.0
2908,5.0,2,475706.0
3518,3.0,25,537255.0
2610,4.0,0,435904.0
3668,3.0,42,546706.0
2740,4.0,4,444670.0
3627,3.0,43,563551.0
3902,3.0,32,584457.0
3252,4.0,16,529044.0
3714,4.0,14,585188.0
3152,4.0,25,510023.0
2769,3.0,22,417651.0
3683,4.0,46,582196.0
3804,5.0,20,629017.0
2755,4.0,27,423119.0
3325,6.0,3,569073.0
3645,4.0,17,571558.0
4078,3.0,17,631086.0
3700,3.0,5,573808.0
3247,6.0,11,535386.0
3755,5.0,31,610223.0
3104,,5,
3570,6.0,38,561010.0
2627,5.0,36,425995.0
3297,5.0,49,505498.0
2841,4.0,20,437699.0
2944,6.0,12,501824.0
2777,5.0,12,478793.0
3798,5.0,28,617222.0
3092,5.0,3,492725.0
2636,5.0,15,451929.0
3120,4.0,40,485317.0
4017,3.0,6,619140.0
3083,3.0,24,466847.0
2985,6.0,26,477894.0
3278,3.0,34,515921.0
4028,4.0,17,641705.0
3669,4.0,6,599963.0
2772,4.0,23,434607.0
3201,3.0,35,500896.0
3565,3.0,14,564901.0
2920,4.0,6,471536.0
2703,3.0,36,419818.0
3938,5.0,15,635127.0
3566,,46,
2926,5.0,26,479888.0
3215,5.0,24,506355.0
3354,6.0,2,547273.0
3129,3.0,38,462599.0
2617,4.0,26,413613.0
3405,4.0,10,529214.0
3809,,47,
3610,5.0,38,565087.0
3313,5.0,48,534142.0
3380,4.0,28,521024.0
3238,6.0,20,531582.0
3272,4.0,40,498148.0
4007,3.0,48,592998.0
3499,4.0,27,557225.0
3105,4.0,29,480315.0
2717,5.0,19,449190.0
3863,6.0,41,609278.0
3277,5.0,24,538622.0
2838,3.0,22,450916.0
2745,3.0,11,444831.0
3898,6.0,11,646529.0
3145,5.0,42,511463.0
3250,5.0,29,508459.0
2905,5.0,0,488089.0
3266,4.0,28,496725.0
2732,6.0,12,458697.0
3472,3.0,43,513345.0
2714,3.0,27,434477.0
2829,6.0,29,467245.0
3951,6.0,8,629922.0
3977,3.0,29,611031.0
3364,5.0,39,521933.0
3224,5.0,8,530044.0
3641,3.0,30,581016.0
3214,4.0,39,512533.0
3170,5.0,33,496963.0
3711,3.0,11,587805.0
3551,5.0,4,585170.0
2762,4.0,19,444502.0
3242,4.0,47,511807.0
3093,4.0,42,489409.0
3393,6.0,4,572140.0
3950,5.0,11,647829.0
2738,5.0,23,446210.0
3131,6.0,23,510662.0
2684,3.0,3,420084.0
4061,3.0,18,636230.0
2782,4.0,15,453022.0
3472,5.0,7,549814.0
3428,5.0,4,570481.0
3028,5.0,17,503624.0
4017,4.0,31,644834.0
2956,3.0,25,475206.0
3711,6.0,41,600871.0
2763,4.0,25,456210.0
3716,5.0,38,591400.0
3642,5.0,11,600216.0
3190,5.0,47,492961.0
3772,5.0,19,599783.0
2636,5.0,47,436100.0
3992,6.0,17,661622.0
3471,6.0,22,570126.0
3125,6.0,8,528761.0
3219,5.0,1,512762.0
3901,6.0,46,625974.0
2915,5.0,9,476356.0
3863,6.0,3,652378.0
3813,5.0,37,601021.0
2888,5.0,25,451000.0
2630,6.0,28,449395.0
2691,3.0,25,436465.0
3045,5.0,46,502463.0
3424,5.0,45,531402.0
3603,3.0,26,560053.0
3391,5.0,21,555596.0
3972,3.0,31,593246.0
3946,4.0,18,636986.0
3388,6.0,37,532551.0
3966,5.0,41,608360.0
3208,3.0,37,511154.0
3503,6.0,39,546219.0
4064,3.0,10,619135.0
2877,5.0,22,478782.0
3196,4.0,5,504184.0
3515,6.0,4,602964.0
3457,3.0,33,534545.0
3799,4.0,40,578463.0
4045,3.0,42,629099.0
2688,6.0,29,462480.0
3451,6.0,44,549652.0
3039,5.0,20,498748.0
3282,6.0,5,562491.0
4052,3.0,47,618640.0
3203,4.0,15,510518.0
3966,5.0,48,608654.0
3971,6.0,36,629734.0
3243,5.0,29,536941.0
4065,4.0,14,634082.0
2761,6.0,47,469631.0
3397,5.0,49,528774.0
3965,6.0,41,619911.0
3690,3.0,32,552241.0
3662,3.0,48,558302.0
4032,6.0,26,668742.0
2809,6.0,38,465828.0
3189,3.0,0,511543.0
4081,5.0,25,668982.0
3661,4.0,26,563493.0
3382,4.0,15,525302.0
3525,3.0,6,574187.0
2967,4.0,36,449495.0
3503,6.0,45,555011.0
3938,6.0,15,662245.0
3454,5.0,7,546085.0
3692,4.0,36,561267.0
2880,3.0,7,467970.0
3855,3.0,29,605550.0
3778,6.0,33,596553.0
3874,6.0,6,618325.0
3555,6.0,22,579994.0
3473,5.0,25,570459.0
3868,6.0,35,609805.0
2783,5.0,38,452048.0
4019,5.0,9,638953.0
2798,6.0,9,467902.0
2948,6.0,0,487029.0
3477,5.0,32,568401.0
2858,3.0,45,434684.0
2767,6.0,44,462027.0
2850,3.0,37,454580.0
3523,5.0,28,562576.0
3015,6.0,10,522316.0
3531,5.0,22,581236.0
3764,5.0,8,592378.0
3367,3.0,5,523525.0
3263,4.0,17,508316.0
2792,6.0,19,465611.0
3403,6.0,27,543045.0
4007,4.0,20,648037.0
2610,4.0,14,426038.0
2919,5.0,22,474977.0
2810,3.0,22,447319.0
3171,5.0,13,502841.0
2716,3.0,6,421586.0
2775,3.0,31,415145.0
3762,6.0,31,616619.0
3771,3.0,8,590997.0
3701,4.0,10,601303.0
2785,6.0,16,453915.0
4043,4.0,5,630463.0
3567,3.0,16,545501.0
3358,3.0,8,511639.0
3708,4.0,10,607193.0
3460,4.0,1,554617.0
3632,3.0,6,558010.0
3065,,12,
4004,6.0,0,660814.0
3845,4.0,4,627796.0
3320,4.0,37,506042.0
3041,6.0,2,500882.0
3996,3.0,43,605582.0
3454,5.0,31,538570.0
3339,4.0,5,552867.0
3467,5.0,18,579852.0
3192,6.0,7,537395.0
2717,3.0,41,415760.0
3011,5.0,34,468097.0
3208,6.0,13,529536.0
3927,3.0,19,604034.0
3050,6.0,35,515878.0
2611,6.0,19,462108.0
3706,5.0,18,613021.0
2816,4.0,47,434806.0
2728,6.0,42,441450.0
3221,5.0,31,500317.0
4068,5.0,15,659981.0
3824,4.0,21,610772.0
2687,6.0,49,454759.0
3113,5.0,19,509061.0
3875,3.0,20,593494.0
2949,5.0,35,464894.0
2647,3.0,49,420232.0
2830,4.0,10,479226.0
3860,3.0,45,570264.0
3610,3.0,39,570262.0
3034,4.0,12,477609.0
3577,3.0,13,570493.0
2811,5.0,20,461572.0
2725,3.0,5,439709.0
3565,6.0,20,593683.0
3107,5.0,29,511979.0
3350,5.0,45,544653.0
3146,4.0,6,497384.0
3406,4.0,25,543745.0
3495,5.0,36,572235.0
4099,3.0,45,636931.0
2961,4.0,3,482642.0
3597,4.0,21,583406.0
3417,4.0,6,560728.0
3108,6.0,6,512114.0
2811,4.0,28,448564.0
3419,6.0,41,569776.0
3401,6.0,38,543691.0
3453,5.0,8,562114.0
3756,3.0,20,598207.0
4059,3.0,16,623951.0
3493,4.0,0,577838.0
2843,5.0,45,471661.0
2671,5.0,39,420446.0
4064,4.0,43,608770.0
3163,6.0,5,525107.0
2823,4.0,22,461763.0
2661,3.0,14,415482.0
3301,3.0,38,513119.0
3991,5.0,12,660717.0
3306,5.0,45,512852.0
3553,5.0,45,579991.0
3777,4.0,15,597045.0
2981,3.0,47,468363.0
3275,5.0,22,514985.0
3846,3.0,3,598626.0
3868,4.0,18,592019.0
3249,6.0,41,544904.0
3673,6.0,11,616048.0
4089,4.0,10,629780.0
3808,4.0,17,609680.0
2757,3.0,14,423185.0
2803,6.0,37,458728.0
3813,6.0,19,625795.0
4042,4.0,28,637935.0
3872,4.0,24,626106.0
3490,3.0,21,538419.0
3539,6.0,41,574445.0
3401,5.0,2,543126.0
3490,5.0,44,558228.0
2756,5.0,7,465298.0
3134,6.0,42,489701.0
2689,3.0,5,449548.0
3641,3.0,39,538480.0
3657,5.0,8,613309.0
3209,4.0,45,479097.0
3612,3.0,34,565357.0
3201,6.0,12,526107.0
4092,6.0,30,641242.0
4003,3.0,2,631375.0
3631,6.0,18,604455.0
2792,3.0,17,432651.0
2868,6.0,7,502137.0
2841,6.0,35,449504.0
3951,5.0,12,648325.0
2602,5.0,42,432567.0
3526,5.0,20,554153.0
3814,5.0,1,615849.0
3930,5.0,7,646161.0
3514,4.0,15,559658.0
3013,5.0,29,482903.0
2786,5.0,4,473191.0
3606,6.0,12,593311.0
3534,4.0,7,567400.0
3359,6.0,7,573928.0
3950,3.0,42,588723.0
2666,6.0,12,457145.0
2905,4.0,4,485768.0
4085,5.0,10,656792.0
2848,3.0,31,426272.0
3473,5.0,13,551546.0
3471,6.0,24,558369.0
3642,6.0,23,612848.0
3460,5.0,44,551735.0
3433,4.0,10,540449.0
3041,4.0,21,488232.0
2946,3.0,42,436541.0
3739,5.0,40,608281.0
3014,4.0,6,503690.0
3005,3.0,20,457676.0
3484,3.0,44,525705.0
3443,3.0,4,527627.0
3915,3.0,31,591418.0
3806,3.0,31,594100.0
3432,5.0,39,558014.0
3361,6.0,28,553083.0
3175,6.0,16,538996.0
3328,3.0,1,525694.0
2774,3.0,43,416603.0
3208,3.0,32,511633.0
2768,4.0,2,467550.0
2924,4.0,29,453204.0
4037,3.0,10,640425.0
3675,5.0,24,590130.0
3678,4.0,8,584476.0
2656,3.0,47,413008.0
3725,4.0,30,586959.0
2666,6.0,25,450346.0
3483,4.0,9,559538.0
3145,4.0,8,524977.0
3585,3.0,3,546366.0
3523,3.0,42,551776.0
3477,6.0,37,553711.0
4094,3.0,13,639374.0
3630,5.0,31,569867.0
3549,3.0,46,534486.0
2632,6.0,21,436281.0
4031,3.0,0,643745.0
2765,3.0,3,454356.0
2921,6.0,6,491837.0
3432,4.0,12,555960.0
3115,4.0,24,505900.0
3265,6.0,15,549668.0
2789,5.0,4,462658.0
3316,4.0,9,518701.0
2795,5.0,29,465634.0
2819,6.0,29,476550.0
3673,3.0,26,563514.0
3113,5.0,4,517167.0
3376,6.0,27,562831.0
2702,6.0,29,451368.0
2697,4.0,16,434080.0
2963,3.0,48,455911.0
2695,4.0,14,424835.0
3269,5.0,4,532330.0
3812,4.0,9,620165.0
2965,3.0,14,485872.0
2805,6.0,11,484582.0
3704,3.0,23,570982.0
2688,3.0,24,439574.0
2901,5.0,21,473514.0
4014,4.0,41,605627.0
2874,6.0,1,491981.0
3936,4.0,32,610884.0
3273,4.0,12,506888.0
3120,5.0,0,527605.0
3446,3.0,31,524422.0
3770,6.0,36,601736.0
3089,6.0,27,493315.0
3299,6.0,4,566786.0
3977,6.0,47,631983.0
2855,5.0,38,447963.0
3033,3.0,34,473095.0
3977,4.0,3,622149.0
3162,3.0,19,493699.0
3328,5.0,38,533253.0
4023,4.0,36,640294.0
3862,6.0,49,605131.0
3791,6.0,19,607148.0
2926,4.0,4,473044.0
3429,3.0,25,517193.0
3001,6.0,21,484804.0
2711,4.0,35,414492.0
4073,6.0,36,655039.0
3247,6.0,29,550718.0
2876,5.0,18,458371.0
3280,6.0,1,558999.0
3696,6.0,26,591630.0
3996,6.0,29,659396.0
3752,3.0,24,567902.0
3487,3.0,2,560166.0
3498,3.0,49,536903.0
3656,4.0,27,557524.0
3070,4.0,45,491462.0
2980,5.0,29,467812.0
3122,6.0,11,507464.0
3504,5.0,0,556051.0
3645,4.0,8,576134.0
3169,5.0,27,520561.0
3157,3.0,8,483138.0
2923,6.0,38,465946.0
2797,5.0,42,468155.0
2883,4.0,16,457074.0
2818,5.0,13,465936.0
4020,6.0,35,656304.0
3944,4.0,27,636578.0
2603,6.0,23,457622.0
3557,3.0,47,552012.0
4051,5.0,15,663633.0
3152,5.0,8,508004.0
3644,5.0,17,597218.0
3435,4.0,16,561319.0
3912,3.0,24,606752.0
3953,4.0,14,605985.0
3950,4.0,16,634515.0
2667,3.0,8,414000.0
4036,5.0,23,629780.0
3063,4.0,21,501429.0
3848,6.0,10,616506.0
4046,6.0,33,657622.0
3220,4.0,32,513489.0
3613,3.0,37,561207.0
3354,5.0,38,554069.0
2601,6.0,46,413210.0
3769,4.0,15,607683.0
2790,3.0,49,441070.0
3031,4.0,41,455454.0
2864,4.0,12,464790.0
3953,3.0,17,596074.0
3036,4.0,11,472466.0
3480,3.0,36,540858.0
3153,5.0,26,521005.0
2624,3.0,26,395901.0
3175,5.0,37,506492.0
3695,4.0,41,587990.0
3693,3.0,22,567182.0
3260,4.0,6,518147.0
4073,6.0,20,664887.0
3825,4.0,11,609900.0
2946,3.0,40,450561.0
2768,5.0,1,454755.0
2968,6.0,25,510575.0
2958,6.0,8,483822.0
3542,4.0,41,552830.0
3005,3.0,4,468993.0
3956,6.0,43,646866.0
2670,5.0,5,457426.0
3016,4.0,2,495413.0
3026,4.0,23,475068.0
3966,3.0,12,621193.0
3644,3.0,20,566881.0
2709,3.0,40,416530.0
3377,3.0,45,529524.0
3811,3.0,11,594894.0
3212,3.0,23,517175.0
3755,5.0,0,619102.0
3345,5.0,41,533201.0
2662,4.0,26,421589.0
2992,6.0,25,490822.0
2884,6.0,36,460815.0
3867,5.0,46,623680.0
3637,6.0,29,610169.0
4095,3.0,41,634074.0
2982,4.0,21,479143.0
3227,5.0,10,517505.0
2996,6.0,16,501476.0
2709,3.0,48,398156.0
3189,3.0,25,509154.0
3903,6.0,1,652363.0
3494,,45,
2831,4.0,42,446557.0
3811,6.0,9,609535.0
3873,6.0,6,631513.0
2718,6.0,6,472626.0
2801,5.0,11,469248.0
2831,6.0,1,470768.0
2611,4.0,7,413995.0
2609,5.0,20,445434.0
3177,3.0,41,466826.0
2818,5.0,35,438695.0
4019,5.0,39,636701.0
3463,4.0,46,542909.0
3938,,2,
2675,6.0,35,442436.0
2729,4.0,1,442475.0
3745,6.0,11,610143.0
3521,5.0,16,566642.0
2886,6.0,30,476171.0
4041,4.0,47,605544.0
3860,5.0,16,608448.0
3711,4.0,18,579505.0
3388,3.0,43,507059.0
3417,6.0,37,540502.0
3504,4.0,11,550319.0
2920,3.0,25,470208.0
4092,5.0,24,642906.0
2765,3.0,41,433788.0
3173,,43,
2898,6.0,25,488316.0
3928,5.0,26,623950.0
2705,5.0,17,457671.0
2620,3.0,41,412258.0
4015,3.0,22,616485.0
3305,4.0,14,543015.0
3744,3.0,4,593968.0
3029,6.0,19,521948.0
3142,3.0,11,514209.0
4077,5.0,31,632946.0
2749,6.0,5,451603.0
2797,6.0,37,441644.0
3640,4.0,48,580636.0
4006,6.0,3,667441.0
3135,6.0,33,515089.0
3792,3.0,49,573555.0
4045,4.0,46,604522.0
3991,5.0,49,618231.0
3407,5.0,30,559266.0
3406,6.0,2,560963.0
4051,4.0,38,611793.0
3618,3.0,24,555385.0
3496,5.0,14,574798.0
2737,5.0,1,440642.0
3364,4.0,20,544259.0
4060,5.0,21,631158.0
3677,5.0,7,578544.0
3366,6.0,22,573725.0
2988,4.0,25,482049.0
3659,5.0,4,612492.0
3886,5.0,16,629001.0
3527,3.0,39,550265.0
3841,4.0,22,602539.0
3448,6.0,44,562381.0
3564,4.0,40,553538.0
2838,4.0,40,446941.0
4021,3.0,40,619679.0
